Date,AAPL,AMZN,GOOGL,META,MSFT
2023-12-12,0.014163465129095382,0.0029292883923486487,0.002927413242822627,0.0053054532131692235,0.001013592194256811
2023-12-13,0.014034625672061029,0.0029003146577450296,0.002974208655240746,0.005493246737662896,0.001033595031377503
2023-12-14,0.014061882797914932,0.0032362963704495214,0.002975399841699859,0.0061487863954321625,0.0011093620328004438
2023-12-15,0.014216124841452231,0.003137423737717044,0.002979868034273442,0.006158323655621769,0.0010515533396230226
2023-12-18,0.014154205829862227,0.0030087197234612284,0.0027300011798889294,0.005835600923362216,0.0010523310911414278
2023-12-19,0.01450575883442043,0.003149238105050557,0.003129856443393083,0.005927562952008244,0.001469767565877668
2023-12-20,0.014472458130624557,0.003967251807247791,0.0033512381046069926,0.006029368751481429,0.0014384427359088441
2023-12-21,0.014474740158067401,0.003945769724311807,0.0032724703569416667,0.006007084939800556,0.0014887912803516565
2023-12-22,0.014459303142612777,0.004013372332272138,0.003267463811694557,0.006001001631488326,0.00148948294264193
2023-12-26,0.01494633832709214,0.0048149605186409115,0.0034554894695935194,0.006038182421431271,0.001730287915292306
2023-12-27,0.015041703226103318,0.00481354795522727,0.0034979546396532828,0.006047368641958439,0.0017177813833674695
2023-12-28,0.015041917924097498,0.004814272969790579,0.0035622252134127307,0.006198499656190119,0.0017177723977946785
2023-12-29,0.01499746881132255,0.004760590487022574,0.003615367111990727,0.006200903855671635,0.0017262862820317491
2024-01-02,0.014045694182243496,0.00475613885916688,0.0038153876548517734,0.006108553385720399,0.0017293998836286507
2024-01-03,0.014049397953950129,0.005376248318858329,0.0038895848455454893,0.006297980171862637,0.00224877803406018
2024-01-04,0.013939981524650775,0.005112972758853224,0.0039207838726303575,0.006366722265917592,0.0023377236835762857
2024-01-05,0.013954367188241067,0.0051599853764535825,0.003910207278590094,0.00631368887174813,0.0023330875901728942
2024-01-08,0.013695196872674934,0.00498143361765575,0.003831559648441823,0.006690533296862894,0.002484249701228911
2024-01-09,0.013732394485049104,0.004911974646045054,0.0037491036180648737,0.006701131530770631,0.002504817182582386
2024-01-10,0.013726225509456097,0.004859900618555929,0.00371872986732312,0.006173128779829212,0.0023604417822126154
2024-01-11,0.0137532349617304,0.004944346822027344,0.0038530209835000023,0.006291040261976213,0.002419935650647709
2024-01-12,0.013766932788673397,0.004927294911378787,0.0039081975215280555,0.0063211303204149145,0.0024096717598202956
2024-01-16,0.013732070800459607,0.005074807042908993,0.003973599224083441,0.00658708093343759,0.002521593229161777
2024-01-17,0.013710007160114352,0.0051668792858322425,0.004011934107966304,0.006745964714092834,0.0026064147551530404
2024-01-18,0.013060556715901037,0.0051782648180802755,0.003935175546231056,0.00659692785565193,0.0025703249232074954
2024-01-19,0.012972814116731585,0.005504020034633704,0.0038489107219189453,0.006755293309701326,0.0025655659803351053
2024-01-22,0.012905977190338326,0.005483593055062293,0.0038456809541573544,0.006858300124370227,0.002518143145719888
2024-01-23,0.01307697282552881,0.005849228393738502,0.003956693505579544,0.006982494712246122,0.0027101901555590547
2024-01-24,0.013057606551935904,0.005873864535968505,0.003925721191578774,0.0070198860041912475,0.002702474392006292
2024-01-25,0.013048929991106089,0.0059427261088318035,0.0038571728045047673,0.007050992829564756,0.0026985755893921045
2024-01-26,0.013130026135710089,0.0076886376423323435,0.008716769358028328,0.008129657113613796,0.0032057395040796487
2024-01-29,0.013610113148680521,0.007850129311157873,0.009252582724614112,0.009024234527686279,0.0043481856597033745
2024-01-30,0.013312216460996498,0.00998891731321145,0.009085327187938943,0.00932121829309697,0.0043210269248367544
2024-01-31,0.013086781473810408,0.010334609946564665,0.005879604890012147,0.008967742677608524,0.0039239340538850705
2024-02-01,0.012991098379518503,0.00999104109178379,0.0058778977872529885,0.008979268281390312,0.0038014127920382498
2024-02-02,0.013168142586111063,0.007222616168253634,0.006001183783110396,-0.005363334357456645,0.003940560647493674
2024-02-05,0.013383595820909684,0.00715494564625915,0.005995125301374183,-0.005775146403108264,0.003754592765004684
2024-02-06,0.013370922226707774,0.007102858295308819,0.006052020245276332,-0.005843269839793434,0.0038302032887024846
2024-02-07,0.013500462358503794,0.007103186277109114,0.006043742025940449,-0.006031439717009746,0.0036201746147269467
2024-02-08,0.01360303667590039,0.007243915884846953,0.0060502649451707365,-0.006038215934794644,0.0036739413019706447
2024-02-09,0.013614275279055715,0.006983061163484048,0.005876104220756715,-0.006065372829500159,0.003564950018143616
2024-02-12,0.01355592056677231,0.006958596303153916,0.005905771218963747,-0.006067116897729961,0.003465105113778868
2024-02-13,0.013842832399975002,0.006822301120498659,0.005874431006397632,-0.006131260797329025,0.003446329693582089
2024-02-14,0.013879985820650665,0.006807895384813897,0.005881561002383424,-0.006265763910421801,0.0034706528626721
